index,day,mounth,day_of_week,type_of_car,number_of_car,mass_of_trash,size_of_trash,density,tmax,tmin
20491,22,Декабрь,среда,Задняя,М151ХО32,0,0,0,-4°,-17°
20492,22,Декабрь,среда,Задняя,Н208УУ154,14720,"241,61","60,9246306",-4°,-17°
20493,22,Декабрь,среда,Задняя,Н252УУ154,14340,"243,59","58,86941172",-4°,-17°
20494,22,Декабрь,среда,Задняя,Н260УУ154,0,0,0,-4°,-17°
20495,22,Декабрь,среда,Задняя,Н263УУ154,15700,"277,03","56,67256254",-4°,-17°
20496,22,Декабрь,среда,Задняя,Н509ТТ154,17720,"303,57","58,3720394",-4°,-17°
20497,22,Декабрь,среда,Задняя,Н513ТТ154,18480,"286,24","64,56120738",-4°,-17°
20498,22,Декабрь,среда,Задняя,Н590ТТ154,18320,"266,2","68,82043576",-4°,-17°
20499,22,Декабрь,среда,Задняя,Н864ТТ154,10880,"194,98","55,80059493",-4°,-17°
20500,22,Декабрь,среда,Задняя,О369АР750,12900,"219,6","58,7431694",-4°,-17°
20501,22,Декабрь,среда,Задняя,Т237ВВ750,10040,"184,64","54,37608319",-4°,-17°
20502,22,Декабрь,среда,Задняя,Т551РС69,20600,"324,61","63,46076831",-4°,-17°
20503,22,Декабрь,среда,Задняя,Т799РС69,7940,"208,14","38,14740079",-4°,-17°
20504,23,Декабрь,четверг,Бункеровоз,В297КЕ147,3520,32,110,-3°,-15°
20505,23,Декабрь,четверг,Бункеровоз,К721ВС154,2700,32,"84,375",-3°,-15°
20506,23,Декабрь,четверг,Бункеровоз,Н726РУ154,6840,40,171,-3°,-15°
20507,23,Декабрь,четверг,Бункеровоз,Н991НУ154,8260,40,"206,5",-3°,-15°
20508,23,Декабрь,четверг,Мультилифт,К801ВА154,4220,24,"175,8333333",-3°,-15°
20509,23,Декабрь,четверг,Мультилифт,Н416НС154,7000,54,"129,6296296",-3°,-15°
20510,23,Декабрь,четверг,Мультилифт,Н869МК154,7500,36,"208,3333333",-3°,-15°
20511,23,Декабрь,четверг,Самосвал,К057СC154,1640,17,"96,47058824",-3°,-15°
20512,23,Декабрь,четверг,Самосвал,К693СА154,600,17,"35,29411765",-3°,-15°
20513,23,Декабрь,четверг,Самосвал,К722ВС154,3400,22,"154,5454545",-3°,-15°
20514,23,Декабрь,четверг,Самосвал,К836ВС154,0,10,0,-3°,-15°
20515,23,Декабрь,четверг,Самосвал,Н200НХ154,3500,16,"218,75",-3°,-15°
20516,23,Декабрь,четверг,Самосвал,Н283УУ154,3300,22,150,-3°,-15°
20517,23,Декабрь,четверг,Самосвал,Н300УУ154,5300,22,"240,9090909",-3°,-15°
20518,23,Декабрь,четверг,Самосвал,Н534ТТ154,1300,22,"59,09090909",-3°,-15°
20519,23,Декабрь,четверг,Самосвал,Н576ТТ154,2240,22,"101,8181818",-3°,-15°
20520,23,Декабрь,четверг,Самосвал,Н585ТТ154,1280,11,"116,3636364",-3°,-15°
20521,23,Декабрь,четверг,Самосвал,Н587ТТ154,4080,55,"74,18181818",-3°,-15°
20522,23,Декабрь,четверг,Самосвал,Н589ТТ154,2360,22,"107,2727273",-3°,-15°
20523,23,Декабрь,четверг,Самосвал,Н849ТТ154,2760,22,"125,4545455",-3°,-15°
20524,23,Декабрь,четверг,Самосвал,Н861ТТ154,3540,22,"160,9090909",-3°,-15°
20525,23,Декабрь,четверг,Грузовая,Н344РТ154,0,0,0,-3°,-15°
20526,23,Декабрь,четверг,Грузовая,Н345РК154,1820,11,"165,4545455",-3°,-15°
20527,23,Декабрь,четверг,Грузовая,Н412РК154,8640,"60,94","141,7787988",-3°,-15°
20528,23,Декабрь,четверг,Грузовая,Н419РК154,1460,11,"132,7272727",-3°,-15°
20529,23,Декабрь,четверг,Грузовая,Н515РТ154,0,0,0,-3°,-15°
20530,23,Декабрь,четверг,Грузовая,Н583РТ154,2440,16,"152,5",-3°,-15°
20531,23,Декабрь,четверг,Грузовая,Н833ТТ154,2380,16,"148,75",-3°,-15°
20532,23,Декабрь,четверг,Грузовая,Н915РУ154,0,0,0,-3°,-15°
20533,23,Декабрь,четверг,КМУ,Н275ОС154,26020,"503,85","51,64235388",-3°,-15°
20534,23,Декабрь,четверг,Задняя,Н547ТТ154,3900,"70,02","55,69837189",-3°,-15°
20535,23,Декабрь,четверг,Задняя,Н548ТТ154,11940,"188,87","63,21808651",-3°,-15°
20536,23,Декабрь,четверг,Боковая,В036АС147,0,0,0,-3°,-15°
20537,23,Декабрь,четверг,Боковая,В594АУ147,4240,61,"69,50819672",-3°,-15°
20538,23,Декабрь,четверг,Боковая,К227УК154,5160,"73,55","70,15635622",-3°,-15°
20539,23,Декабрь,четверг,Боковая,Н403МВ154,4400,"42,71","103,0203699",-3°,-15°
20540,23,Декабрь,четверг,Боковая,Н405МВ154,4780,"70,97","67,35240242",-3°,-15°
20541,23,Декабрь,четверг,Задняя,В222СО178,11840,"222,42","53,23262297",-3°,-15°
20542,23,Декабрь,четверг,Задняя,К281ВС154,12360,"220,43","56,07222247",-3°,-15°
20543,23,Декабрь,четверг,Задняя,К404СВ154,10540,"206,12","51,13526101",-3°,-15°
20544,23,Декабрь,четверг,Задняя,К910ЕА154,12200,201,"60,69651741",-3°,-15°
20545,23,Декабрь,четверг,Задняя,М011ХЕ32,5000,"95,48","52,36698785",-3°,-15°
20546,23,Декабрь,четверг,Задняя,Н561УУ154,12780,"215,51","59,30119252",-3°,-15°
20547,23,Декабрь,четверг,Задняя,Н590УУ154,5100,"75,9","67,19367589",-3°,-15°
20548,23,Декабрь,четверг,Задняя,Н853НР123,9400,"150,74","62,35902879",-3°,-15°
20549,23,Декабрь,четверг,Задняя,Х787КН750,10100,"187,89","53,75485657",-3°,-15°
20550,23,Декабрь,четверг,Задняя,В120ЕН750,0,0,0,-3°,-15°
20551,23,Декабрь,четверг,Задняя,В432СХ178,5160,40,129,-3°,-15°
20552,23,Декабрь,четверг,Задняя,К170ВС154,12040,"256,38","46,96154146",-3°,-15°
20553,23,Декабрь,четверг,Задняя,М151ХО32,0,0,0,-3°,-15°
20554,23,Декабрь,четверг,Задняя,Н208УУ154,11180,"249,18","44,8671643",-3°,-15°
20555,23,Декабрь,четверг,Задняя,Н252УУ154,16140,"257,47","62,68691498",-3°,-15°
20556,23,Декабрь,четверг,Задняя,Н260УУ154,0,0,0,-3°,-15°
20557,23,Декабрь,четверг,Задняя,Н263УУ154,0,0,0,-3°,-15°
20558,23,Декабрь,четверг,Задняя,Н509ТТ154,5720,"322,62","17,72983696",-3°,-15°
20559,23,Декабрь,четверг,Задняя,Н513ТТ154,15860,"272,12","58,28311039",-3°,-15°
20560,23,Декабрь,четверг,Задняя,Н590ТТ154,18820,"289,08","65,10308565",-3°,-15°
20561,23,Декабрь,четверг,Задняя,Н864ТТ154,9180,"175,2","52,39726027",-3°,-15°
20562,23,Декабрь,четверг,Задняя,О369АР750,12520,"232,21","53,91671332",-3°,-15°
20563,23,Декабрь,четверг,Задняя,Т237ВВ750,10940,"157,3","69,54863318",-3°,-15°
20564,23,Декабрь,четверг,Задняя,Т551РС69,20200,"324,5","62,24961479",-3°,-15°
20565,23,Декабрь,четверг,Задняя,Т799РС69,5040,"144,69","34,83309144",-3°,-15°
20566,24,Декабрь,пятница,Бункеровоз,В297КЕ147,4340,32,"135,625",+1°,-3°
20567,24,Декабрь,пятница,Бункеровоз,К721ВС154,5580,40,"139,5",+1°,-3°
20568,24,Декабрь,пятница,Бункеровоз,Н726РУ154,6120,40,153,+1°,-3°
20569,24,Декабрь,пятница,Бункеровоз,Н991НУ154,3220,31,"103,8709677",+1°,-3°
20570,24,Декабрь,пятница,Мультилифт,К801ВА154,3660,24,"152,5",+1°,-3°
20571,24,Декабрь,пятница,Мультилифт,Н416НС154,0,0,0,+1°,-3°
20572,24,Декабрь,пятница,Мультилифт,Н869МК154,1680,12,140,+1°,-3°
20573,24,Декабрь,пятница,Самосвал,К057СC154,2300,17,"135,2941176",+1°,-3°
20574,24,Декабрь,пятница,Самосвал,К693СА154,2140,17,"125,8823529",+1°,-3°
20575,24,Декабрь,пятница,Самосвал,К722ВС154,3480,11,"316,3636364",+1°,-3°
20576,24,Декабрь,пятница,Самосвал,К836ВС154,5560,33,"168,4848485",+1°,-3°
20577,24,Декабрь,пятница,Самосвал,Н200НХ154,2860,16,"178,75",+1°,-3°
20578,24,Декабрь,пятница,Самосвал,Н283УУ154,840,11,"76,36363636",+1°,-3°
20579,24,Декабрь,пятница,Самосвал,Н300УУ154,6820,33,"206,6666667",+1°,-3°
20580,24,Декабрь,пятница,Самосвал,Н534ТТ154,2520,22,"114,5454545",+1°,-3°
20581,24,Декабрь,пятница,Самосвал,Н576ТТ154,2440,22,"110,9090909",+1°,-3°
20582,24,Декабрь,пятница,Самосвал,Н585ТТ154,1520,11,"138,1818182",+1°,-3°
20583,24,Декабрь,пятница,Самосвал,Н587ТТ154,3300,44,75,+1°,-3°
20584,24,Декабрь,пятница,Самосвал,Н589ТТ154,1480,11,"134,5454545",+1°,-3°
20585,24,Декабрь,пятница,Самосвал,Н849ТТ154,2000,22,"90,90909091",+1°,-3°
20586,24,Декабрь,пятница,Самосвал,Н861ТТ154,4340,22,"197,2727273",+1°,-3°
20587,24,Декабрь,пятница,Грузовая,Н344РТ154,0,0,0,+1°,-3°
20588,24,Декабрь,пятница,Грузовая,Н345РК154,1260,11,"114,5454545",+1°,-3°
20589,24,Декабрь,пятница,Грузовая,Н412РК154,4680,"65,86","71,05982387",+1°,-3°
20590,24,Декабрь,пятница,Грузовая,Н419РК154,1280,11,"116,3636364",+1°,-3°
20591,24,Декабрь,пятница,Грузовая,Н515РТ154,1360,8,170,+1°,-3°
20592,24,Декабрь,пятница,Грузовая,Н583РТ154,2020,16,"126,25",+1°,-3°
20593,24,Декабрь,пятница,Грузовая,Н833ТТ154,2760,16,"172,5",+1°,-3°
20594,24,Декабрь,пятница,Грузовая,Н915РУ154,0,0,0,+1°,-3°
20595,24,Декабрь,пятница,КМУ,Н275ОС154,6560,"267,96","24,48126586",+1°,-3°
20596,24,Декабрь,пятница,Задняя,Н547ТТ154,5280,"74,86","70,5316591",+1°,-3°
20597,24,Декабрь,пятница,Задняя,Н548ТТ154,14960,"245,01","61,0587323",+1°,-3°
20598,24,Декабрь,пятница,Боковая,В036АС147,0,0,0,+1°,-3°
20599,24,Декабрь,пятница,Боковая,В594АУ147,2220,"41,55","53,42960289",+1°,-3°
20600,24,Декабрь,пятница,Боковая,К227УК154,2960,"54,2","54,61254613",+1°,-3°
20601,24,Декабрь,пятница,Боковая,Н403МВ154,4000,"34,67","115,3735218",+1°,-3°
20602,24,Декабрь,пятница,Боковая,Н405МВ154,4380,"67,15","65,2271035",+1°,-3°
20603,24,Декабрь,пятница,Задняя,В222СО178,13760,"176,78","77,83685937",+1°,-3°
20604,24,Декабрь,пятница,Задняя,К281ВС154,16340,"228,02","71,66038067",+1°,-3°
20605,24,Декабрь,пятница,Задняя,К404СВ154,16040,"244,76","65,53358392",+1°,-3°
20606,24,Декабрь,пятница,Задняя,К910ЕА154,13080,"197,24","66,31514906",+1°,-3°
20607,24,Декабрь,пятница,Задняя,М011ХЕ32,0,0,0,+1°,-3°
20608,24,Декабрь,пятница,Задняя,Н561УУ154,12960,"211,28","61,34040136",+1°,-3°
20609,24,Декабрь,пятница,Задняя,Н590УУ154,12640,"219,04","57,706355",+1°,-3°
20610,24,Декабрь,пятница,Задняя,Н853НР123,9140,"154,84","59,02867476",+1°,-3°
20611,24,Декабрь,пятница,Задняя,Х787КН750,11760,"183,14","64,21317025",+1°,-3°
20612,24,Декабрь,пятница,Задняя,В120ЕН750,0,0,0,+1°,-3°
20613,24,Декабрь,пятница,Задняя,В432СХ178,3840,32,120,+1°,-3°
20614,24,Декабрь,пятница,Задняя,К170ВС154,16460,"261,81","62,87002024",+1°,-3°
20615,24,Декабрь,пятница,Задняя,М151ХО32,0,0,0,+1°,-3°
20616,24,Декабрь,пятница,Задняя,Н208УУ154,20380,"258,09","78,96470224",+1°,-3°
20617,24,Декабрь,пятница,Задняя,Н252УУ154,15160,"249,94","60,65455709",+1°,-3°
20618,24,Декабрь,пятница,Задняя,Н260УУ154,0,0,0,+1°,-3°
20619,24,Декабрь,пятница,Задняя,Н263УУ154,13880,"255,44","54,33761353",+1°,-3°
20620,24,Декабрь,пятница,Задняя,Н509ТТ154,17860,"299,31","59,67057566",+1°,-3°
20621,24,Декабрь,пятница,Задняя,Н513ТТ154,10940,"281,3","38,89086385",+1°,-3°
20622,24,Декабрь,пятница,Задняя,Н590ТТ154,17760,"276,37","64,26167819",+1°,-3°
20623,24,Декабрь,пятница,Задняя,Н864ТТ154,10060,"196,08","51,30558956",+1°,-3°
20624,24,Декабрь,пятница,Задняя,О369АР750,13700,"218,06","62,82674493",+1°,-3°
20625,24,Декабрь,пятница,Задняя,Т237ВВ750,12840,"233,78","54,92343229",+1°,-3°
20626,24,Декабрь,пятница,Задняя,Т551РС69,22260,"323,4","68,83116883",+1°,-3°
20627,24,Декабрь,пятница,Задняя,Т799РС69,6280,"154,11","40,75011356",+1°,-3°
20628,25,Декабрь,суббота,Бункеровоз,В297КЕ147,4540,32,"141,875",-12°,-22°
20629,25,Декабрь,суббота,Бункеровоз,К721ВС154,4180,40,"104,5",-12°,-22°
20630,25,Декабрь,суббота,Бункеровоз,Н726РУ154,4760,40,119,-12°,-22°
20631,25,Декабрь,суббота,Бункеровоз,Н991НУ154,3020,40,"75,5",-12°,-22°
20632,25,Декабрь,суббота,Мультилифт,К801ВА154,2880,24,120,-12°,-22°
20633,25,Декабрь,суббота,Мультилифт,Н416НС154,14560,48,"303,3333333",-12°,-22°
20634,25,Декабрь,суббота,Мультилифт,Н869МК154,4120,24,"171,6666667",-12°,-22°
20635,25,Декабрь,суббота,Самосвал,К057СC154,2180,17,"128,2352941",-12°,-22°
20636,25,Декабрь,суббота,Самосвал,К693СА154,2060,17,"121,1764706",-12°,-22°
20637,25,Декабрь,суббота,Самосвал,К722ВС154,820,9,"91,11111111",-12°,-22°
20638,25,Декабрь,суббота,Самосвал,К836ВС154,1140,9,"126,6666667",-12°,-22°
20639,25,Декабрь,суббота,Самосвал,Н200НХ154,2900,16,"181,25",-12°,-22°
20640,25,Декабрь,суббота,Самосвал,Н283УУ154,1780,22,"80,90909091",-12°,-22°
20641,25,Декабрь,суббота,Самосвал,Н300УУ154,5580,22,"253,6363636",-12°,-22°
20642,25,Декабрь,суббота,Самосвал,Н534ТТ154,3940,33,"119,3939394",-12°,-22°
20643,25,Декабрь,суббота,Самосвал,Н576ТТ154,3020,22,"137,2727273",-12°,-22°
